internal_id,Award ID,Recipient Name,Start Date,End Date,Award Amount,Awarding Agency,Awarding Sub Agency,CFDA Number,Description,Place of Performance State Code,Place of Performance City Code,awarding_agency_id,agency_slug,generated_internal_id
234931222,2018VTBXK053,"INTERNATIONAL RESCUE COMMITTEE, INC.",2018-10-01,2022-03-31,548316.0,Department of Justice,Office of Justice Programs,16.320,TALLAHASSEE COMPREHENSIVE SERVICES FOR HUMAN TRAFFICKING SURVIVORS,NY,NY51000,252,department-of-justice,ASST_NON_2018VTBXK053_015
234938909,2019VTBX0077,CLEVELAND RAPE CRISIS CENTER,2020-01-01,2022-12-31,547235.0,Department of Justice,Office of Justice Programs,16.320,DIRECT SERVICES TO SUPPORT VICTIMS OF HUMAN TRAFFICKING IN CUYAHOGA COUNTY  OHIO,OH,OH16000,252,department-of-justice,ASST_NON_2019VTBX0077_015
234915188,2016VTBXK025,MIAMI-DADE COUNTY,2016-10-01,2019-12-31,545858.79,Department of Justice,Office of Justice Programs,16.320,MIAMI-DADE COUNTY HUMAN TRAFFICKING COLLABORATIVE PROJECT,FL,FL45000,252,department-of-justice,ASST_NON_2016VTBXK025_015
234950434,2020VTBXK020,"HOWARD COUNTY, MARYLAND",2020-10-01,2024-09-30,544465.2,Department of Justice,Office of Justice Programs,16.320,HOWARD COUNTY HUMAN TRAFFICKING PREVENTION COORDINATION COUNCIL,MD,MD26000,252,department-of-justice,ASST_NON_2020VTBXK020_015
234906334,2015VTBXK020,"GULFCOAST LEGAL SERVICES, INC",2015-10-01,2019-02-28,543945.13,Department of Justice,Office of Justice Programs,16.320,GULFCOAST LEGAL SERVICES FOR VICTIMS OF HUMAN TRAFFICKING,FL,FL63000,252,department-of-justice,ASST_NON_2015VTBXK020_015
234906336,2015VTBXK023,UNDER 21,2015-10-01,2019-09-30,542339.69,Department of Justice,Office of Justice Programs,16.320,COVENANT HOUSE NEW YORK/UNDER 21 SPECIALIZED SERVICE MODEL,NY,NY44919,252,department-of-justice,ASST_NON_2015VTBXK023_015
234938906,2019VTBX0073,BILATERAL SAFETY CORRIDOR COALITION,2020-01-01,2022-12-31,541165.0,Department of Justice,Office of Justice Programs,16.320,SPECIALIZED SERVICES TO SUPPORT VICTIMS OF HUMAN TRAFFICKING,CA,CA50398,252,department-of-justice,ASST_NON_2019VTBX0073_015
234922530,2017VTBXK010,COLORADO LEGAL SERVICES,2017-10-01,2020-09-30,540000.0,Department of Justice,Office of Justice Programs,16.320,COLORADO LEGAL SERVICES  ROCKY MOUNTAIN IMMIGRANT ADVOCACY NETWORK  PROJECT TO PROVIDE SPECIALIZED LEGAL SERVICES FOR ALL VICTIMS OF HUMAN TRAFFICKING IN COLORADO.,CO,CO20000,252,department-of-justice,ASST_NON_2017VTBXK010_015
234906338,2015VTBXK025,AYUDA,2015-10-01,2018-09-30,539997.5,Department of Justice,Office of Justice Programs,16.320,LEGAL IMMIGRATION ASSISTANCE PROGRAM FOR FOREIGN-BORN VICTIMS OF HUMAN TRAFFICKING,DC,DC50000,252,department-of-justice,ASST_NON_2015VTBXK025_015
234915194,2016VTBXK031,UNIVERSITY OF MIAMI,2016-10-01,2019-12-31,536501.99,Department of Justice,Office of Justice Programs,16.320,HEAL CLINIC,FL,FL45000,252,department-of-justice,ASST_NON_2016VTBXK031_015
234938684,2019VMBX0012,ASIAN ASSOCIATION OF UTAH,2019-10-01,2022-09-30,533204.0,Department of Justice,Office of Justice Programs,16.320,MINOR VICTIMS OF HUMAN TRAFFICKING 2019,UT,UT67000,252,department-of-justice,ASST_NON_2019VMBX0012_015
234931198,2018VTBXK019,METROPOLITAN FAMILY SERVICES,2018-10-01,2021-12-31,532661.0,Department of Justice,Office of Justice Programs,16.320,PURPOSE AREA 2:  ADDRESSING BARRIERS TO IDENTIFYING AND ASSISTING LABOR TRAFFICKING VICTIMS,IL,IL14000,252,department-of-justice,ASST_NON_2018VTBXK019_015
234931221,2018VTBXK052,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON INC,2018-10-01,2022-03-31,532555.91,Department of Justice,Office of Justice Programs,16.320,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF WASHINGTON'S CAPACITY BUILDING PROGRAM TO INCREASE SERVICES AVAILABLE TO SURVIVORS OF SEX AND LABOR TRAFFICKING IN THE WASHINGTON  DC METRO REGION,DC,DC50000,252,department-of-justice,ASST_NON_2018VTBXK052_015
234938942,2019VTBX0113,HOOKERS FOR JESUS,2020-01-01,2022-12-31,530190.0,Department of Justice,Office of Justice Programs,16.320,SOUTHERN NEVADA HUMAN TRAFFICKING SERVICES PROJECT,NV,NV40000,252,department-of-justice,ASST_NON_2019VTBX0113_015
234906346,2015VTBXK034,THE SALVATION ARMY,2015-10-01,2019-02-28,529505.74,Department of Justice,Office of Justice Programs,16.320,SOUTHWEST OHIO ANTI-HUMAN TRAFFICKING SERVICES,NY,NY80599,252,department-of-justice,ASST_NON_2015VTBXK034_015
231635132,15POVC22GG03800HT,FREE TO THRIVE,2022-10-01,2025-09-30,527936.91,Department of Justice,Office of Justice Programs,16.320,"FREE TO THRIVE'S (FTT) PROJECT WILL EXPAND EXISTING CRIMINAL RECORD RELIEF (CRR) SERVICES TO HUMAN TRAFFICKING (HT) VICTIMS THROUGHOUT SOUTHERN CALIFORNIA, WITH A FOCUS ON LOS ANGELES. FTT WILL ALSO WORK WITH ITS HUMAN TRAFFICKING (HT) CLIENTS TO CLEAR THEIR CRIMINAL RECORDS STATEWIDE. CLEARING A HT VICTIM’S CRIMINAL RECORD REMOVES SIGNIFICANT BARRIERS TO STABLE EMPLOYMENT, SAFE HOUSING, LOANS, GOVERNMENT BENEFITS, AND FAMILY REUNIFICATION. IT ALSO ENABLES THEM TO ACCESS VICTIM’S BENEFITS, VOLUNTEER AT THEIR CHILDREN’S SCHOOLS, AND SHED THE STIGMA OF HAVING A CRIMINAL RECORD. THE PROJECT TARGETS UNDERSERVED CRIMINALIZED HT VICTIMS, WHO ARE MEMBERS OF COMMUNITIES THAT HAVE BEEN HISTORICALLY MARGINALIZED AND ADVERSELY AFFECTED BY INEQUALITY. FTT WILL PROVIDE CRR DIRECTLY AND THROUGH ITS PRO BONO ATTORNEY NETWORK. THE PROJECT’S GOALS INCLUDE: INCREASING IDENTIFICATION OF CRIMINALIZED HT VICTIMS; CLEARING HT VICTIMS’ CRIMINAL RECORDS TO IMPROVE THE WELL-BEING OF VICTIMS AND THEIR FAMILIES; AND INCREASING ACCESS TO TRAUMA-INFORMED CIVIL LEGAL SERVICES AND NON-LEGAL SOCIAL SERVICES FOR HT VICTIMS. TO EFFECTIVELY PROVIDE CRR SERVICES, FTT WILL: (I) SCREEN INCARCERATED WOMEN AND OUT-OF-CUSTODY CRIMINALIZED INDIVIDUALS TO IDENTIFY HT VICTIMS ELIGIBLE FOR CRR; (II) TRAIN SOCIAL SERVICE ORGANIZATIONS TO IDENTIFY VICTIMS AMONG THEIR VULNERABLE CLIENT POPULATIONS; (III) PROVIDE CRR TO HT VICTIMS; (IV) TRAIN AND SUPPORT PRO BONO ATTORNEYS REPRESENTING HT VICTIMS WITH CRR; AND (V) TRAIN CRIMINAL JUSTICE SYSTEM STAKEHOLDERS REGARDING HT AND CRR LAWS. IN ADDITION, FTT WILL REFER ITS CRR CLIENTS TO OTHER FTT PROGRAMS, AND TO PARTNER ORGANIZATIONS, TO COMPREHENSIVELY MEET THEIR OTHER LEGAL NEEDS AND NON-LEGAL SOCIAL SERVICE NEEDS.",CA,CA66000,252,department-of-justice,ASST_NON_15POVC22GG03800HT_015
231634600,15POVC21GG03949HT,"INTERNATIONAL RESCUE COMMITTEE, INC.",2021-10-01,2025-03-31,526178.0,Department of Justice,Office of Justice Programs,16.320,IRC IN TALLAHASSEE'S SURVIVORS HOUSING ASSISTANCE PROGRAM 2021,GA,GA04000,252,department-of-justice,ASST_NON_15POVC21GG03949HT_015
234915187,2016VTBXK024,"BAYSTATE MEDICAL CENTER, INC.",2016-10-01,2020-09-30,525931.06,Department of Justice,Office of Justice Programs,16.320,ONE MISSION: A COMPREHENSIVE SERVICE PROGRAM FOR VICTIMS OF HUMAN TRAFFICKING (ONE MISSION),MA,MA67000,252,department-of-justice,ASST_NON_2016VTBXK024_015
231636207,15POVC24GG01824HT,ERIE COUNTY MEDICAL CENTER CORP,2024-10-01,2027-09-30,525550.0,Department of Justice,Office of Justice Programs,16.320,"THROUGH THIS AWARD, BUFFALO RISING AGAINST VIOLENCE AT ERIE COUNTY MEDICAL CENTER TRAUMA RECOVERY CENTER (BRAVE TRC) WILL EXPAND COMPREHENSIVE SERVICES TO SUPPORT THE NEEDS OF HUMAN TRAFFICKING SURVIVORS AND INCREASE COMMUNITY CAPACITY TO SCREEN, IDENTIFY, AND APPROPRIATELY REFER SURVIVORS FOR SERVICES. BRAVE TRC WILL UTILIZE PROJECT FUNDS TO HIRE PERSONNEL DEDICATED TO PROJECT ACTIVITIES, EXPAND AND STRENGTHEN VICTIM SERVICES FOR ALL FORMS OF HUMAN TRAFFICKING, DEVELOP AND EXPAND TRAUMA-INFORMED SCREENING PROTOCOLS ACROSS HOSPITAL SYSTEMS IN ORDER TO MORE EFFECTIVELY IDENTIFY TRAFFICKING VICTIMS. THE PROJECT WILL ALSO INCREASE COMMUNITY COLLABORATION AND CAPACITY REGARDING IDENTIFICATION, SERVICES, AND REFERRAL PATHWAYS FOR TRAFFICKING SURVIVORS, WITH DATA-DRIVEN DECISIONS GUIDING OUTREACH, TRAINING, AND COLLABORATION ACTIVITIES. BRAVE TRC WILL IDENTIFY VICTIMS OF ALL TYPES OF HUMAN TRAFFICKING AND ENSURE THAT A COMPREHENSIVE ARRAY OF SERVICES IS READILY AVAILABLE TO MEET THE INDIVIDUALIZED NEEDS OF SURVIVORS, INCLUDING FOREIGN NATIONALS AND U.S. CITIZENS, MALE SURVIVORS, AND THOSE EXPLOITED BY LABOR TRAFFICKING. ADDITIONALLY, STRATEGIES TO ENSURE ACCESSIBILITY OF SERVICES FOR VICTIMS WHO ARE DEAF, HARD OF HEARING, OR HAVE LIMITED ENGLISH PROFICIENCY WILL BE IMPLEMENTED AND COMMUNITIES ESPECIALLY VULNERABLE TO TRAFFICKING AND THE ORGANIZATIONS SERVING THEM WILL BE OF PARTICULAR FOCUS FOR THIS PROJECT.",NY,NY11000,252,department-of-justice,ASST_NON_15POVC24GG01824HT_015
234931246,2018VTBXK084,VERMONT DEPARTMENT OF PUBLIC SAFETY,2018-10-01,2022-09-30,523612.66,Department of Justice,Office of Justice Programs,16.320,DEVELOPMENT OF HUMAN TRAFFICKING TASK FORCES,VT,VT76900,252,department-of-justice,ASST_NON_2018VTBXK084_015
234906320,2015VTBXK006,CODAC HEALTH RECOVERY & WELLNESS INC,2015-10-01,2019-03-31,522601.0,Department of Justice,Office of Justice Programs,16.320,"ENHANCED COLLABORATIVE MODEL TO COMBAT HUMAN TRAFFICKING LOCATED WITHIN THE SOUTHERN ARIZONA COUNTIES OF PIMA, SANTA CRUZ AND COCHISE.",AZ,AZ77000,252,department-of-justice,ASST_NON_2015VTBXK006_015
234906361,2015VTBXK049,JUDICIARY COURTS OF THE STATE OF COLORADO,2015-10-01,2019-03-30,521349.85,Department of Justice,Office of Justice Programs,16.320,"RESTORE, EDUCATE, SUPPORT AND TREAT - EMBRACING DIVERSITY (REST-ED)",CO,CO20000,252,department-of-justice,ASST_NON_2015VTBXK049_015
234906349,2015VTBXK037,"TURNAROUND, INC.",2015-10-01,2019-09-30,521209.0,Department of Justice,Office of Justice Programs,16.320,COMPREHENSIVE SERVICES FOR VICTIMS OF TRAFFICKING,MD,MD78425,252,department-of-justice,ASST_NON_2015VTBXK037_015
234915199,2016VTBXK036,FRIENDS OF FARMWORKERS INC,2016-10-01,2020-03-31,518882.0,Department of Justice,Office of Justice Programs,16.320,CIVIL LEGAL SERVICES TO VICTIMS OF LABOR TRAFFICKING IN PENNSYLVANIA,PA,PA60000,252,department-of-justice,ASST_NON_2016VTBXK036_015
234915219,2016VTBXK060,DEE NORTON LOWCOUNTRY CHILDRENS CENTER INC,2016-10-01,2020-09-30,516642.59,Department of Justice,Office of Justice Programs,16.320,IMPROVING MULTIDISCIPLINARY PARTNERSHIPS TO ADDRESS CHILD TRAFFICKING (IMPACT),SC,SC48535,252,department-of-justice,ASST_NON_2016VTBXK060_015
231635775,15POVC23GK02759HT,YOUNG WOMENS CHRISTIAN ASSOCIATION OF TOPEKA,2023-10-01,2027-09-30,513386.0,Department of Justice,Office of Justice Programs,16.320,"THE SHAWNEE COUNTY DISTRICT ATTORNEYS OFFICE (SNCODA), AN OFFICE WITHIN THE SHAWNEE COUNTY, KANSAS GOVERNMENT, AND YWCA NORTHEAST KANSAS ARE JOINTLY APPLYING FOR THE OVC FY2023 ENHANCED COLLABORATIVE MODEL TASK FORCE TO COMBAT HUMAN TRAFFICKING GRANT, PURPOSE AREA 1: DEVELOPMENT OF NEW HUMAN TRAFFICKING TASK FORCES. THIS FUNDING WILL BE USED TO DEVELOP THE KAW VALLEY ANTI-HUMAN TRAFFICKING TASK FORCE (KVHTTF) INTO AN ENHANCED COLLABORATIVE MODEL TASK FORCE THAT WILL EXPAND LAW ENFORCEMENT AND SOCIAL SERVICES RESPONSES TO VICTIMS OF HUMAN TRAFFICKING. HIRING DEDICATED, SPECIALIZED INVESTIGATIVE STAFF, WILL RESULT IN INCREASED INTELLIGENCE-BASED INVESTIGATIONS, AND PROVIDE WRAPAROUND SERVICES TO VICTIMS.THE KVHTTF SERVES THREE CONTIGUOUS COUNTIES: JACKSON, SHAWNEE, AND OSAGE. ACCORDING TO DATA FROM THE U.S. CENSUS BUREAU, THEIR COMBINED POPULATION IS 205,361, WITH MOST RESIDENTS LOCATED IN AND AROUND THE CAPITAL CITY OF TOPEKA, SHAWNEE COUNTY, KANSAS.

TOPEKA IS 60 MILES TO THE WEST OF KANSAS CITY ON I-70 AND IS INTERSECTED BY HIGHWAY 75 NORTH TO JACKSON COUNTY, AND HIGHWAY 75 SOUTH TO OSAGE COUNTY. SOUTHWEST VIA I-335 IS WICHITA, THE STATES LARGEST CITY. HIGHWAY 24 BEGINS 30 MILES EAST OF TOPEKA AND HEADS NORTHWEST WHERE IT PASSES JUST NORTH OF THE CITY AND CROSSES HWY 75. ACCORDING TO DATA COLLECTED FROM THE KANSAS DEPARTMENT OF TRANSPORTATION, THE COMBINED HIGHEST DAILY TRAFFIC AVERAGE OF ALL MAJOR HIGHWAYS IN TOPEKA IS APPROXIMATELY 107,920 CARS PER DAY. INEVITABLY, THIS BRINGS MORE CRIME INTO THE SERVICE AREA, INCLUDING AN INCREASE IN HUMAN TRAFFICKING AS RECENTLY OBSERVED IN TASK FORCE OPERATIONS.

IN THE LAST FOUR YEARS, THE SHAWNEE COUNTY SHERIFFS OFFICE (SSO) HAS 22 DOCUMENTED HUMAN TRAFFICKING INVESTIGATIONS, AND THE KANSAS BUREAU OF INVESTIGATIONS (KBI) HAS DOCUMENTED 23 HUMAN TRAFFICKING TIPS ASSIGNED TO AGENCIES FOR INVESTIGATION WITHIN THE SERVICE AREA. SNCODA HAS PROSECUTED SIX HUMAN TRAFFICKING CASES, AND YWCA NORTHEAST KANSAS CENTER FOR SAFETY AND EMPOWERMENT HAS SERVED 228 HUMAN TRAFFICKING VICTIMS. OFFICE FOR VICTIMS OF CRIME FUNDING WILL PROVIDE KVHTTF AND YWCA NORTHEAST KANSAS WITH NEEDED RESOURCES TO EXPAND AND ENHANCE THEIR ABILITY TO SIGNIFICANTLY INCREASE IDENTIFICATION OF HUMAN TRAFFICKING VICTIMS, EXPAND THE SERVICES THEY RECEIVE, AND HOLD THE TRAFFICKERS ACCOUNTABLE THROUGH TASK FORCE INVESTIGATIONS AND PROSECUTIONS WITHIN THE SERVICE AREA.",KS,KS71000,252,department-of-justice,ASST_NON_15POVC23GK02759HT_015
234931224,2018VTBXK055,THE IMMIGRANT AND REFUGEE COMMUNITY ORGANIZATION,2018-10-01,2022-09-30,511843.22,Department of Justice,Office of Justice Programs,16.320,COMPREHENSIVE SERVICES FOR VICTIMS OF HUMAN TRAFFICKING,OR,OR59000,252,department-of-justice,ASST_NON_2018VTBXK055_015
234906328,2015VTBXK014,"SAFE HORIZON, INC.",2015-10-01,2018-12-31,511591.73,Department of Justice,Office of Justice Programs,16.320,ENHANCEMENT OF THE BROOKLYN HUMAN TRAFFICKING TASK FORCE,NY,NY51000,252,department-of-justice,ASST_NON_2015VTBXK014_015
234938940,2019VTBX0111,"COMMUNITY MEDICAL CENTERS, INC.",2020-01-01,2022-12-31,509005.0,Department of Justice,Office of Justice Programs,16.320,SAFE HAVEN PROJECT,CA,CA75000,252,department-of-justice,ASST_NON_2019VTBX0111_015
231634663,15POVC21GG04249HT,UNIVERSITY OF BALTIMORE,2021-10-01,2025-09-30,505483.66,Department of Justice,Office of Justice Programs,16.320,HUMAN TRAFFICKING PREVENTION PROJECT,MD,MD04000,252,department-of-justice,ASST_NON_15POVC21GG04249HT_015
231635221,15POVC22GK03716HT,CITY OF TULSA,2022-10-01,2026-09-30,504088.0,Department of Justice,Office of Justice Programs,16.320,"SINCE 2013, OKLAHOMA COALITION AGAINST HUMAN TRAFFICKING (OCAT) HAS BEEN WORKING TO ADVANCE A MULTI-DISCIPLINARY RESPONSE FOR HUMAN TRAFFICKING PREVENTION, PROTECTION, AND PROSECUTION IN NORTHEAST OKLAHOMA AS AN UNFUNDED TASK FORCE. UNDER THE LEADERSHIP OF THE FAMILY SAFETY CENTER (FSC), 37 AGENCIES WORK TOGETHER TO BUILD PROGRAMS AND PARTNERSHIPS TO BETTER SUPPORT THE PREVENTION OF HUMAN TRAFFICKING, PROTECTION OF ITS VICTIMS, AND PROSECUTION OF THE OFFENDERS.  GREATER STRIDES CAN BE MADE IN ASSISTING HUMAN TRAFFICKING VICTIMS BY GROWING AND FORMALIZING THE STRUCTURE OF THE COALITION.

 

THE PURPOSE OF THE PROJECT WILL ALLOW THE OCAT, WITH TULSA POLICE AS IT’S LAW ENFORCEMENT PARTNER, TO BATTLE THE DISTURBING CRIMES OF HUMAN TRAFFICKING MORE EFFECTIVELY IN THE TULSA AREA. THE PRIMARY ACTIVITIES WILL INCLUDE RESCUING AND PROTECTING VICTIMS FROM THEIR ABUSERS, PROVIDING GREATER SERVICES TO VICTIMS, IMPROVING SHARING AND COMMUNITY OUTREACH, ENHANCING PROSECUTORIAL SUCCESS, CREATING GREATER VICTIM CENTERED AND COLLABORATIVE APPROACHES TO ADDRESSING HUMAN TRAFFICKING, PROTECTING UNDERSERVED COMMUNITIES, AND ENHANCING DATA COLLECTION.

 

THE FORMAL NAME OF THE HUMAN TRAFFICKING TASK FORCE WILL BE THE OKLAHOMA COALITION AGAINST TRAFFICKING AND SERVE THE GREATER AREA OF NORTHEASTERN OKLAHOMA.  THE LAW ENFORCEMENT AGENCY PARTNERED WITH OCAT IS THE TULSA POLICE DEPARTMENT (TPD); THE SERVICE PROVIDER APPLICANT PARTNER IS THE FAMILY SAFETY CENTER.  THE FUNDS RECEIVED FROM THIS GRANT WILL STRENGTHEN THE COLLABORATION BETWEEN THE ENTITIES IN FIGHTING HUMAN TRAFFICKING AND BRINGING HEALING TO VICTIMS.  TPD IS REQUESTING $672,088 IN FUNDS AND THE FAMILY SAFETY CENTER IS REQUESTING $750,000.00.

 

TPD HAS HAD MANY HUMAN TRAFFICKING INVESTIGATIONS AND PROSECUTIONS INVOLVING THE TULSA COUNTY DISTRICT ATTORNEY’S OFFICE AND THE NORTHERN DISTRICT OF OKLAHOMA’S FEDERAL PROSECUTORS.  FROM 2019 THROUGH 2021 THE NORTHERN DISTRICT HAS PROSECUTED SEVEN HUMAN TRAFFICKING CASES, THE TULSA COUNTY DISTRICT ATTORNEY’S OFFICE PROSECUTED 60 CASES, AND TPD INVESTIGATED 73 CASES.  OCAT AND THE FSC SERVICED MANY HUMAN TRAFFICKING VICTIMS IN THE TULSA AREA.  FROM 2019-2021 THE FSC PROVIDED SERVICES TO 17,482 CLIENTS; 18 OF THESE WERE SPECIFIC TO HUMAN TRAFFICKING. FSC PARTNERS SERVED 340 VICTIMS OR PERSONS IN NEED OF HUMAN TRAFFICKING ASSISTANCE. WITH THIS GRANT, OCAT WILL BECOME MORE EFFECTIVE AT UNCOVERING, RESCUING, AND PROVIDING HEALING RESOURCES TO VICTIMS OF HUMAN TRAFFICKING THROUGHOUT THE TULSA AREA.",OK,OK75000,252,department-of-justice,ASST_NON_15POVC22GK03716HT_015
231634730,15POVC21GK04082HT,DIVISION OF CRIMINAL JUSTICE,2021-10-01,2025-09-30,501583.77,Department of Justice,Office of Justice Programs,16.320,REGIONALIZED HUMAN TRAFFICKING RECOVERY TASKFORCE (RHTRT),CT,CT65440,252,department-of-justice,ASST_NON_15POVC21GK04082HT_015
234950371,2020VTBX0074,"CATHOLIC CHARITIES, DIOCESE OF VENICE, INC. ,",2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,HUMAN TRAFFICKING VICTIM ASSISTANCE PROGRAM TRANSITIONAL HOUSING EXPANSION,FL,FL73900,252,department-of-justice,ASST_NON_2020VTBX0074_015
234950370,2020VTBX0073,DOORS TO FREEDOM,2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,DOORS TO FREEDOM HOUSING PROJECT,SC,SC70270,252,department-of-justice,ASST_NON_2020VTBX0073_015
234950361,2020VTBX0064,LAKE COUNTY CRISIS CENTER FOR THE PREVENTION & TREATMENT OF DOMESTIC VIOLENCE INC,2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,LAKE COUNTY HUMAN TRAFFICKING PROGRAM,IL,IL84220,252,department-of-justice,ASST_NON_2020VTBX0064_015
234950360,2020VTBX0063,ALTERNATIVES FOR GIRLS,2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,TRANSITIONAL LIVING SERVICES FOR HOMELESS YOUTH AND YOUNG WOMEN IN DETROIT,MI,MI22000,252,department-of-justice,ASST_NON_2020VTBX0063_015
234950359,2020VTBX0062,NORTH COUNTY LIFELINE,2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,PROJECT LIFE TRANSITIONAL HOUSING SERVICES FOR HUMAN TRAFFICKING VICTIMS IN SAN DIEGO COUNTY,CA,CA53322,252,department-of-justice,ASST_NON_2020VTBX0062_015
234950357,2020VTBX0060,"SANTA MARIA HOSTEL, INC.",2020-05-01,2025-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,STARS (SURVIVORS OF TRAFFICKING ACHIEVE RECOVERY AND STABILITY),TX,TX35000,252,department-of-justice,ASST_NON_2020VTBX0060_015
234950355,2020VTBX0058,VOLUNTEERS OF AMERICA OF LOS ANGELES,2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,TRANSITIONAL HOUSING FOR VICTIMS OF HUMAN TRAFFICKING,CA,CA44000,252,department-of-justice,ASST_NON_2020VTBX0058_015
234950354,2020VTBX0057,"INDIVIDUALS, NOW",2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,SAY HOUSING FOR HUMAN TRAFFICKING VICTIMS,CA,CA70098,252,department-of-justice,ASST_NON_2020VTBX0057_015
234950353,2020VTBX0056,NEWCAP INC,2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,HOUSING ASSISTANCE FOR VICTIMS HUMAN TRAFFICKING,WI,WI59350,252,department-of-justice,ASST_NON_2020VTBX0056_015
234950349,2020VTBX0052,"CAMILLUS HOUSE, INC.",2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,CAMILLUS HOUSE PHOENIX HUMAN TRAFFICKING RECOVERY PROGRAM EXPANSION,FL,FL45000,252,department-of-justice,ASST_NON_2020VTBX0052_015
234950344,2020VTBX0047,"INTERNATIONAL RESCUE COMMITTEE, INC",2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,RAPID REHOUSING PROGRAM,CA,CA64000,252,department-of-justice,ASST_NON_2020VTBX0047_015
234950327,2020VTBX0029,THE LINK,2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,PASSAGEWAYS HOUSING PROGRAM,MN,MN43000,252,department-of-justice,ASST_NON_2020VTBX0029_015
234950326,2020VTBX0028,"WELLSPRING LIVING, INC.",2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,HOUSING SERVICES FOR HT VICTIMS - WELLSPRING LIVING,GA,GA04000,252,department-of-justice,ASST_NON_2020VTBX0028_015
234950325,2020VTBX0027,FIRST FRUIT MINISTRIES,2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,5.11 HOUSE PROJECT FOR TRANSITIONAL HOUSING AND SUPPORT SERVICES FOR VICTIMS OF HUMAN TRAFFICKING,NC,NC74440,252,department-of-justice,ASST_NON_2020VTBX0027_015
234950323,2020VTBX0025,FAMILYTIME,2020-05-01,2023-04-30,500000.0,Department of Justice,Office of Justice Programs,16.320,"THE GOAL OF THE FY 2020 HOUSING ASSISTANCE GRANTS FOR VICTIMS OF HUMAN TRAFFICKING PROGRAM IS TO SUPPORT HOUSING ASSISTANCE FOR VICTIMS OF ALL FORMS OF HUMAN TRAFFICKING THROUGHOUT THE UNITED STATES, AS DEFINED BY THE TRAFFICKING VICTIMS PROTECTION ACT (TVPA) OF 2000, AS AMENDED. FUNDING THROUGH THIS SOLICITATION SUPPORTS PROGRAMS THAT PROVIDE 6 TO 24 MONTHS OF TRANSITIONAL HOUSING WITH SUPPORT SERVICES TO VICTIMS OF HUMAN TRAFFICKING WHO ARE IN NEED OF HOUSING AS A RESULT OF HUMAN TRAFFICKING.  FUNDING WILL BE PROVIDED OVER A THREE-YEAR PROJECT PERIOD.  FAMILYTIME CRISIS AND COUNSELING CENTER WILL PROVIDE TRANSITIONAL HOUSING (18 UNITS) TO 25 VICTIMS IN THE GREATER HOUSTON AREA (HARRIS, FORT BEND, MONTGOMERY, GALVESTON, WALLER, BRAZORIA, AUSTIN, LIBERTY, AND CHAMBERS COUNTIES) FOR A PERIOD OF THREE YEARS. THE PROJECT WILL PROVIDE IDENTIFIED VICTIMS OF HUMAN TRAFFICKING SCATTER-SITE TRANSITIONAL HOUSING BASED ON THE HOUSING FIRST MODEL. SURVIVORS WILL BE ABLE TO CHOOSE THE COMMUNITIES AND GEOGRAPHIC LOCATIONS THEY WANT TO LIVE IN BASED ON THEIR INDIVIDUAL NEED FOR TRANSPORTATION, PROXIMITY TO JOBS, SIZE OF FAMILY, CHILD-CARE, SAFETY, SECURITY FACTORS, AND AFFORDABILITY. THE PROJECT IMPLEMENTATION PLAN WILL FOCUS ON I) ASSISTING VICTIMS IN FINDING SUITABLE HOUSING, II) ASSISTING THEM WITH MOVE-IN EXPENSES AND ACTIVITIES, III) PROVIDE RENTAL ASSISTANCE AND SUPPORTIVE SERVICES THROUGHOUT THEIR PARTICIPATION IN THE HOUSING PROGRAM, IV) ASSIST WITH MOVE-IN EXPENSES (DEPOSITS) FOR THOSE MOVING TO PERMANENT HOUSING, AND VI) OFFER VOLUNTARY FOLLOW-UP SERVICES FOR ONE YEAR AFTER FINANCIAL HOUSING ASSISTANCE ENDS.  CA/NCF",TX,TX35348,252,department-of-justice,ASST_NON_2020VTBX0025_015
